candidate_indices_sha256,channel,crossfit_auc,crossfit_auprc,dataset,independent_mask_difference,label,model,paired_mask_identity,phase,query_total,reference_indices_sha256,replicate,representation_sha256,runtime_sec,scenario,score,seed,severity,severity_index,split,window_size,threshold,alarm
0EE84E8735E09ED347C00F32A7DB1D77166839F54024F3F671A5BBD942C0F1B6,explanation_independent,,,electricity,True,0,logreg,True,full,4096,0E3798B147FE2D6E4EB9A529AC8A2F05939B60FB1660F5A1D1046A596C846381,5,6AF4A237F3969E544200CA404EFE31E387F4D3FB08ACAB3C3BF50DF62CF79F36,0.3292916000355035,null,0.6822286021328725,0,0.0,0,calibration,16,1.214291684108912,False
0EE84E8735E09ED347C00F32A7DB1D77166839F54024F3F671A5BBD942C0F1B6,explanation_paired,,,electricity,True,0,logreg,True,full,4096,0E3798B147FE2D6E4EB9A529AC8A2F05939B60FB1660F5A1D1046A596C846381,5,EFA28D789C91983F6BB100243A6126D5C2B049B72AC0C3A680CC55DC42D0B1A9,0.32929430017247796,null,0.6853443958843234,0,0.0,0,calibration,16,1.214291684108912,False
0EE84E8735E09ED347C00F32A7DB1D77166839F54024F3F671A5BBD942C0F1B6,explanation_shift,0.484375,0.5044475579161614,electricity,,0,logreg,,full,0,0E3798B147FE2D6E4EB9A529AC8A2F05939B60FB1660F5A1D1046A596C846381,5,7AB395E34DAEE7E34B39549361987A0FA3D2B0FA300822524E22B4D8E9F1E8AC,0.42372140008956194,null,0.03125,0,0.0,0,calibration,16,0.5,False
0EE84E8735E09ED347C00F32A7DB1D77166839F54024F3F671A5BBD942C0F1B6,input,0.4296875,0.5643293204829049,electricity,,0,logreg,,full,0,0E3798B147FE2D6E4EB9A529AC8A2F05939B60FB1660F5A1D1046A596C846381,5,71482F959FCDC044932F8844263C531684D54D88610310186AD1DC09B17A6205,0.4237160000484437,null,0.140625,0,0.0,0,calibration,16,0.375,False
0EE84E8735E09ED347C00F32A7DB1D77166839F54024F3F671A5BBD942C0F1B6,output,0.546875,0.6008415360119648,electricity,,0,logreg,,full,0,0E3798B147FE2D6E4EB9A529AC8A2F05939B60FB1660F5A1D1046A596C846381,5,50FA74383EDCA46C58BFCF32BC43F27F5A026BA4A69D001291D6F2C59DE74684,0.4237198999617249,null,0.09375,0,0.0,0,calibration,16,0.4921875,False
6584FCB1152DE5CD22FA37199E9D6EDB4EB0A3D5F26D42CED9F42016AA2B1CA3,explanation_independent,,,electricity,True,0,logreg,True,full,4096,5BCCFE3A2297CE6ECDBE14B00178DC0E6CB168BAABC8FD8170DF60B53F1553F6,6,2E496A6990865C00A5CECAC3EBC1D00729AC766F4373D8A04872E7AB4F1E48A3,0.4803579000290483,null,0.18526928640119025,0,0.0,0,calibration,16,1.214291684108912,False
6584FCB1152DE5CD22FA37199E9D6EDB4EB0A3D5F26D42CED9F42016AA2B1CA3,explanation_paired,,,electricity,True,0,logreg,True,full,4096,5BCCFE3A2297CE6ECDBE14B00178DC0E6CB168BAABC8FD8170DF60B53F1553F6,6,AEBA9169F8EDE0E42B0D60E360A9BDB6F056F6DABB2AF662F2FAB69F90C30B04,0.4803615000564605,null,0.19122417413792223,0,0.0,0,calibration,16,1.214291684108912,False
6584FCB1152DE5CD22FA37199E9D6EDB4EB0A3D5F26D42CED9F42016AA2B1CA3,explanation_shift,0.20703125,0.3667754960851026,electricity,,0,logreg,,full,0,5BCCFE3A2297CE6ECDBE14B00178DC0E6CB168BAABC8FD8170DF60B53F1553F6,6,0EA630C1D3C1EBE6673A915471C9509C973A330B1672BDE52050D52317EABE6C,0.5612081000581384,null,0.5859375,0,0.0,0,calibration,16,0.5,True
6584FCB1152DE5CD22FA37199E9D6EDB4EB0A3D5F26D42CED9F42016AA2B1CA3,input,0.31640625,0.4111214004177355,electricity,,0,logreg,,full,0,5BCCFE3A2297CE6ECDBE14B00178DC0E6CB168BAABC8FD8170DF60B53F1553F6,6,3CC1DFF72E03F22635CDF13D3CE6AB09596F460703D249058891E70E24040272,0.5612035000231117,null,0.3671875,0,0.0,0,calibration,16,0.375,False
6584FCB1152DE5CD22FA37199E9D6EDB4EB0A3D5F26D42CED9F42016AA2B1CA3,output,0.4375,0.49954955009126456,electricity,,0,logreg,,full,0,5BCCFE3A2297CE6ECDBE14B00178DC0E6CB168BAABC8FD8170DF60B53F1553F6,6,F5875AC3FF0FAFB6BFC0ABDD1E61F43F6DC25CA53F8C9F14AD4CE1E7BFFB27B5,0.5612067000474781,null,0.125,0,0.0,0,calibration,16,0.4921875,False
B789B519AA8F6ADF2D3AC86637CC912A6342B4765AED38C1C084994972FEA5EE,explanation_independent,,,electricity,True,0,logreg,True,full,4096,D7ED9F88760B7CAB23348CC7DD9219B78753C6903A765C9740633C92BBFC1B95,7,6D1BCCAA44E292CCF557717BB019B2C856E9FA119212D544CE9744FA05D9FF40,0.23294240003451705,null,1.214291684108912,0,0.0,0,calibration,16,1.214291684108912,False
B789B519AA8F6ADF2D3AC86637CC912A6342B4765AED38C1C084994972FEA5EE,explanation_paired,,,electricity,True,0,logreg,True,full,4096,D7ED9F88760B7CAB23348CC7DD9219B78753C6903A765C9740633C92BBFC1B95,7,480784F5593F046EEC2F4628B0343FAF8A08305385DD25BE325325AC310AFAF5,0.23294469993561506,null,1.2061954171102138,0,0.0,0,calibration,16,1.214291684108912,False
B789B519AA8F6ADF2D3AC86637CC912A6342B4765AED38C1C084994972FEA5EE,explanation_shift,0.59375,0.6296200107192589,electricity,,0,logreg,,full,0,D7ED9F88760B7CAB23348CC7DD9219B78753C6903A765C9740633C92BBFC1B95,7,4CFBF9D1C698FDBF54B526E4DF5BCEA16307736B61EDA1A2E304CC8E13E1A6D9,0.2844089998397976,null,0.1875,0,0.0,0,calibration,16,0.5,False
B789B519AA8F6ADF2D3AC86637CC912A6342B4765AED38C1C084994972FEA5EE,input,0.6875,0.7027688241813004,electricity,,0,logreg,,full,0,D7ED9F88760B7CAB23348CC7DD9219B78753C6903A765C9740633C92BBFC1B95,7,7279D9F95E7CDC3C660D31986BEBEDA024DE43FA89392863FB3140DBEBE81EE1,0.2844046999234706,null,0.375,0,0.0,0,calibration,16,0.375,False
B789B519AA8F6ADF2D3AC86637CC912A6342B4765AED38C1C084994972FEA5EE,output,0.66796875,0.6985813723313723,electricity,,0,logreg,,full,0,D7ED9F88760B7CAB23348CC7DD9219B78753C6903A765C9740633C92BBFC1B95,7,D5D056DCE6210201080EEF1FBFFA0D66408AD8E0893299513082DA21A81975A6,0.2844076999463141,null,0.3359375,0,0.0,0,calibration,16,0.4921875,False
E158A7E835879E37A71CB8ED18D965D3F1D11CEB4A2B276088602DF510EF04BF,explanation_independent,,,electricity,True,0,logreg,True,full,4096,B4B7CFD180D49BAA5B620323FB40EA1E66EB9B55071311D3620567D6D0492857,8,4393AEED191BF79976F0E15DBA2A6AE7ADCF571FD8B4934A9FDEBBC37A9C63E8,0.23921709996648133,null,0.4549435816955643,0,0.0,0,calibration,16,1.214291684108912,False
E158A7E835879E37A71CB8ED18D965D3F1D11CEB4A2B276088602DF510EF04BF,explanation_paired,,,electricity,True,0,logreg,True,full,4096,B4B7CFD180D49BAA5B620323FB40EA1E66EB9B55071311D3620567D6D0492857,8,4A6ED3EE4AA3C2F668ED6673905587DFD08352CAF91C4CA6EE280CD7DF992115,0.2392192999832332,null,0.44830659144053864,0,0.0,0,calibration,16,1.214291684108912,False
E158A7E835879E37A71CB8ED18D965D3F1D11CEB4A2B276088602DF510EF04BF,explanation_shift,0.4375,0.4776388076799659,electricity,,0,logreg,,full,0,B4B7CFD180D49BAA5B620323FB40EA1E66EB9B55071311D3620567D6D0492857,8,651F826E750A47BD17AEF95A0D34A2B0E590179ED16D0814F1D05C044CE5953C,0.29116549994796515,null,0.125,0,0.0,0,calibration,16,0.5,False
E158A7E835879E37A71CB8ED18D965D3F1D11CEB4A2B276088602DF510EF04BF,input,0.53125,0.5335672767064554,electricity,,0,logreg,,full,0,B4B7CFD180D49BAA5B620323FB40EA1E66EB9B55071311D3620567D6D0492857,8,FE46E07AA9D15078C53AFC3720F8F10DD4A4EC0A5986FB7D6F49753F68DA1AD8,0.2911612999159843,null,0.0625,0,0.0,0,calibration,16,0.375,False
E158A7E835879E37A71CB8ED18D965D3F1D11CEB4A2B276088602DF510EF04BF,output,0.37890625,0.45673523046297815,electricity,,0,logreg,,full,0,B4B7CFD180D49BAA5B620323FB40EA1E66EB9B55071311D3620567D6D0492857,8,A1855EFDCF973A4A9F655B4607C248BFBBEC87DCB3940FA658D1747497902DD3,0.29116429993882775,null,0.2421875,0,0.0,0,calibration,16,0.4921875,False
1CEA728D85E13BF8CBFEC038A1D688F3CD0D642BDE3DEEAE049B22018D607303,explanation_independent,,,electricity,True,0,logreg,True,full,4096,3DF8D4D5AA4B1D8755491AA6E620721CE1A29DB2840A2A027FF8F97C7BBECADB,9,92EEFED3A28C3370E6A3EA4272EC3AD4B5F28EC58A5A2CBABD6F458EE1C1E886,0.24496860010549426,null,0.6214027470234577,0,0.0,0,calibration,16,1.214291684108912,False
1CEA728D85E13BF8CBFEC038A1D688F3CD0D642BDE3DEEAE049B22018D607303,explanation_paired,,,electricity,True,0,logreg,True,full,4096,3DF8D4D5AA4B1D8755491AA6E620721CE1A29DB2840A2A027FF8F97C7BBECADB,9,187A787009F2751C5BE451D59BB6BD35D945E35F63898B979FB94D75706A1EE5,0.24497120012529194,null,0.6106821430417938,0,0.0,0,calibration,16,1.214291684108912,False
1CEA728D85E13BF8CBFEC038A1D688F3CD0D642BDE3DEEAE049B22018D607303,explanation_shift,0.51953125,0.5568053049639148,electricity,,0,logreg,,full,0,3DF8D4D5AA4B1D8755491AA6E620721CE1A29DB2840A2A027FF8F97C7BBECADB,9,A39373070673E31F847EB63DBE3CB29D38200184F2ACDFE6E49E2023D7BDB2C8,0.29831079998984933,null,0.0390625,0,0.0,0,calibration,16,0.5,False
1CEA728D85E13BF8CBFEC038A1D688F3CD0D642BDE3DEEAE049B22018D607303,input,0.55078125,0.5988637775881057,electricity,,0,logreg,,full,0,3DF8D4D5AA4B1D8755491AA6E620721CE1A29DB2840A2A027FF8F97C7BBECADB,9,BCF0863D2EEAF770ABD443D65B23122DB95CE43A8513A8019647988176121707,0.2983062001876533,null,0.1015625,0,0.0,0,calibration,16,0.375,False
1CEA728D85E13BF8CBFEC038A1D688F3CD0D642BDE3DEEAE049B22018D607303,output,0.38671875,0.49696860580429125,electricity,,0,logreg,,full,0,3DF8D4D5AA4B1D8755491AA6E620721CE1A29DB2840A2A027FF8F97C7BBECADB,9,13D087EDB3A92771A411233AEB61FB2BF15F586757BEE05AA4DD39F164585FBD,0.2983095000963658,null,0.2265625,0,0.0,0,calibration,16,0.4921875,False
5ACD24D8DED31DEFE255B67CDAA788E033103653B49AD5DDD5E770DDE1946482,explanation_independent,,,electricity,True,1,logreg,True,full,4096,20B0A7DC2DF81E67432BFC51EB79A9F80120545D228C2C413B1D7B6934B3929C,0,D30387261E909671D972C562E79E59D085A3BAA2850460F0F72D465D19C9D6AC,0.5360731999389827,quantize,0.4746101851956566,0,32.0,1,calibration,16,1.214291684108912,False
5ACD24D8DED31DEFE255B67CDAA788E033103653B49AD5DDD5E770DDE1946482,explanation_paired,,,electricity,True,1,logreg,True,full,4096,20B0A7DC2DF81E67432BFC51EB79A9F80120545D228C2C413B1D7B6934B3929C,0,66422BD3D621DEEFD2371DCF0167C43E0941103ECC540F14650A14E79D6AED37,0.5360777999740094,quantize,0.4839032485480959,0,32.0,1,calibration,16,1.214291684108912,False
5ACD24D8DED31DEFE255B67CDAA788E033103653B49AD5DDD5E770DDE1946482,explanation_shift,0.5859375,0.6046424331033009,electricity,,1,logreg,,full,0,20B0A7DC2DF81E67432BFC51EB79A9F80120545D228C2C413B1D7B6934B3929C,0,FD35A8E9800505A470E2900BD29C5F31B830B3579CA55A146C5D2326458D15B8,0.6521277998108417,quantize,0.171875,0,32.0,1,calibration,16,0.5,False
5ACD24D8DED31DEFE255B67CDAA788E033103653B49AD5DDD5E770DDE1946482,input,0.5859375,0.6399580278081975,electricity,,1,logreg,,full,0,20B0A7DC2DF81E67432BFC51EB79A9F80120545D228C2C413B1D7B6934B3929C,0,313B13DCC5E93185D2AAF907B6A739E5078BCE54C94125D16D514686D34FEEBA,0.6521184998564422,quantize,0.171875,0,32.0,1,calibration,16,0.375,False
5ACD24D8DED31DEFE255B67CDAA788E033103653B49AD5DDD5E770DDE1946482,output,0.55078125,0.5747286365772619,electricity,,1,logreg,,full,0,20B0A7DC2DF81E67432BFC51EB79A9F80120545D228C2C413B1D7B6934B3929C,0,CDA113C699C5C484B86869ADC92DF388DEC4F4B6127ED6066A63F41AF35D6729,0.6521248000208288,quantize,0.1015625,0,32.0,1,calibration,16,0.4921875,False
FAEB25983D262FBFFF3B915CFDBBD2A377E0BA54523E806953C2C77C8540B00E,explanation_independent,,,electricity,True,1,logreg,True,full,4096,C2A27D174EC86087F9A6F1256122E0AF6010622E9D6603D697FDF42A6EB24761,1,75AC6F2B160DD447C128699B736E69F5DE9BEDD4BEC3870DD0F820D1338F3340,0.511475200066343,quantize,0.1635076279815222,0,32.0,1,calibration,16,1.214291684108912,False
FAEB25983D262FBFFF3B915CFDBBD2A377E0BA54523E806953C2C77C8540B00E,explanation_paired,,,electricity,True,1,logreg,True,full,4096,C2A27D174EC86087F9A6F1256122E0AF6010622E9D6603D697FDF42A6EB24761,1,20714389A7054634F778D27C3819FFF213062A7454C49ED4E048929BA938E9CC,0.5114788999781013,quantize,0.18221497700037764,0,32.0,1,calibration,16,1.214291684108912,False
FAEB25983D262FBFFF3B915CFDBBD2A377E0BA54523E806953C2C77C8540B00E,explanation_shift,0.31640625,0.4016134728051042,electricity,,1,logreg,,full,0,C2A27D174EC86087F9A6F1256122E0AF6010622E9D6603D697FDF42A6EB24761,1,DBD58BDDBF690ED7F566E8675837EF2A1E61AF56D7802C8F9957269B5B30C36E,0.6177889001555741,quantize,0.3671875,0,32.0,1,calibration,16,0.5,False
FAEB25983D262FBFFF3B915CFDBBD2A377E0BA54523E806953C2C77C8540B00E,input,0.41796875,0.45503131283889414,electricity,,1,logreg,,full,0,C2A27D174EC86087F9A6F1256122E0AF6010622E9D6603D697FDF42A6EB24761,1,B9A5D062805B4A52DBE7D43FEEB4E4C579AF664F1C222C4F8852187AD3817CBC,0.6177789000794291,quantize,0.1640625,0,32.0,1,calibration,16,0.375,False
FAEB25983D262FBFFF3B915CFDBBD2A377E0BA54523E806953C2C77C8540B00E,output,0.41015625,0.4468061423833538,electricity,,1,logreg,,full,0,C2A27D174EC86087F9A6F1256122E0AF6010622E9D6603D697FDF42A6EB24761,1,6721E3C4AF9269735D5F50CBA2FBBE4AC44019E9218BFA0FDD7C6977C1BD6895,0.6177841001190245,quantize,0.1796875,0,32.0,1,calibration,16,0.4921875,False
D314C53FACC1966AD8BB44B6CB1286E77E169EEF271B35CB408A90B3E68875B6,explanation_independent,,,electricity,True,1,logreg,True,full,4096,C6058E545FC38DB3CD7D7FDE644EE8FD6B6263D3A035694DF20AFAFF7BD3EFAF,0,C3DB2C80704698CFA37AD70345A46ED17B8BFDF1A071810747F0A06529358150,0.5472244000993669,quantize,0.8473150660807002,0,8.0,3,calibration,16,1.214291684108912,False
D314C53FACC1966AD8BB44B6CB1286E77E169EEF271B35CB408A90B3E68875B6,explanation_paired,,,electricity,True,1,logreg,True,full,4096,C6058E545FC38DB3CD7D7FDE644EE8FD6B6263D3A035694DF20AFAFF7BD3EFAF,0,F1DD85AEC5B22AEEC325C7027DFE8D8CE4B33196BEE58A48A0F9D5BAB9FA559F,0.5472281998954713,quantize,0.8681996111815841,0,8.0,3,calibration,16,1.214291684108912,False
D314C53FACC1966AD8BB44B6CB1286E77E169EEF271B35CB408A90B3E68875B6,explanation_shift,0.51953125,0.5363097553829854,electricity,,1,logreg,,full,0,C6058E545FC38DB3CD7D7FDE644EE8FD6B6263D3A035694DF20AFAFF7BD3EFAF,0,0E1D6C8764A3CAC65339D34D96081DBB79208B26F5EA28D77ACD7F93126D60F3,0.6739366000983864,quantize,0.0390625,0,8.0,3,calibration,16,0.5,False
D314C53FACC1966AD8BB44B6CB1286E77E169EEF271B35CB408A90B3E68875B6,input,0.54296875,0.5946032634311864,electricity,,1,logreg,,full,0,C6058E545FC38DB3CD7D7FDE644EE8FD6B6263D3A035694DF20AFAFF7BD3EFAF,0,916CFCF985929DF8D66BFE2E2E90B868F3EB0177912229BFB699C0B58D1BF0BA,0.6739282999187708,quantize,0.0859375,0,8.0,3,calibration,16,0.375,False
D314C53FACC1966AD8BB44B6CB1286E77E169EEF271B35CB408A90B3E68875B6,output,0.52734375,0.5948711337815475,electricity,,1,logreg,,full,0,C6058E545FC38DB3CD7D7FDE644EE8FD6B6263D3A035694DF20AFAFF7BD3EFAF,0,4E11D854A9B3C95FFC1A41A39156888C1A9AE792BFC9114FC2BBF0C05CA0E110,0.6739338000770658,quantize,0.0546875,0,8.0,3,calibration,16,0.4921875,False
43D736E947D62B14012F9A543FC782FB45D69D2724CCC9F93E92E21404464E87,explanation_independent,,,electricity,True,1,logreg,True,full,4096,8B1930B0C0B5D895699A8E337D0F3AF70BD17E2599CB0FBBE3DEEDD74B23A320,1,CBCD7091AB89444DE032B9BE17832605723E1D8DD8AD97C497E4EFA73CE9260E,0.5491973999887705,quantize,0.7115070605861794,0,8.0,3,calibration,16,1.214291684108912,False
43D736E947D62B14012F9A543FC782FB45D69D2724CCC9F93E92E21404464E87,explanation_paired,,,electricity,True,1,logreg,True,full,4096,8B1930B0C0B5D895699A8E337D0F3AF70BD17E2599CB0FBBE3DEEDD74B23A320,1,84E9DA24BAB0453BD7D77193C7E44D828D90BB08767313E3AF90998EA204FA1C,0.5492012000177056,quantize,0.7040390002185092,0,8.0,3,calibration,16,1.214291684108912,False
43D736E947D62B14012F9A543FC782FB45D69D2724CCC9F93E92E21404464E87,explanation_shift,0.43359375,0.4801678287877635,electricity,,1,logreg,,full,0,8B1930B0C0B5D895699A8E337D0F3AF70BD17E2599CB0FBBE3DEEDD74B23A320,1,518430B54BFB018C769803C424E5B80A3986C1154C83EA9EAD9333ADD96AD166,0.6688176000025123,quantize,0.1328125,0,8.0,3,calibration,16,0.5,False
43D736E947D62B14012F9A543FC782FB45D69D2724CCC9F93E92E21404464E87,input,0.51171875,0.5089771987308698,electricity,,1,logreg,,full,0,8B1930B0C0B5D895699A8E337D0F3AF70BD17E2599CB0FBBE3DEEDD74B23A320,1,567D770172C610F732073F1663CF09BDFD71FD6D294265155CEA0816DA9FE304,0.6688093999400735,quantize,0.0234375,0,8.0,3,calibration,16,0.375,False
43D736E947D62B14012F9A543FC782FB45D69D2724CCC9F93E92E21404464E87,output,0.609375,0.566248702278114,electricity,,1,logreg,,full,0,8B1930B0C0B5D895699A8E337D0F3AF70BD17E2599CB0FBBE3DEEDD74B23A320,1,EB4B03F1B28C02A422F8933BBE0A5E3FCD17AB3ED7E8E12C9294A24FFDC903BC,0.6688147999811918,quantize,0.21875,0,8.0,3,calibration,16,0.4921875,False
8759976D1B055DE969312D96935166074012EAFDA59121626DD7AA5E13234409,explanation_independent,,,electricity,True,1,logreg,True,full,4096,81B07D5444A3933B9E3210C3D6D0E25BB5382E46C9681E147202A0E02577431D,0,47726051FA6ADD330A426AE6BD50D78E448C0119EBB0AE647F3E73BD431C94FE,0.5414600998628885,quantize,0.886724196226004,0,2.0,5,calibration,16,1.214291684108912,False
8759976D1B055DE969312D96935166074012EAFDA59121626DD7AA5E13234409,explanation_paired,,,electricity,True,1,logreg,True,full,4096,81B07D5444A3933B9E3210C3D6D0E25BB5382E46C9681E147202A0E02577431D,0,0DA9743C473E7B9F458A8844C874D255F08C721F63C35B35784B06126FDCA858,0.5414640998933464,quantize,0.8831958196136859,0,2.0,5,calibration,16,1.214291684108912,False
8759976D1B055DE969312D96935166074012EAFDA59121626DD7AA5E13234409,explanation_shift,0.62890625,0.6480282267476883,electricity,,1,logreg,,full,0,81B07D5444A3933B9E3210C3D6D0E25BB5382E46C9681E147202A0E02577431D,0,4EC7C58CBAC2FA270185168D09A9DC40999857A487A53D716FC5292263467C78,0.6494613999966532,quantize,0.2578125,0,2.0,5,calibration,16,0.5,False
8759976D1B055DE969312D96935166074012EAFDA59121626DD7AA5E13234409,input,0.48046875,0.4883537495304268,electricity,,1,logreg,,full,0,81B07D5444A3933B9E3210C3D6D0E25BB5382E46C9681E147202A0E02577431D,0,8F126945EC8E9EDAEF8ADF52E5AA03F334FCE1C651AE33C2A9FBF6E28CC3AA40,0.6494537000544369,quantize,0.0390625,0,2.0,5,calibration,16,0.375,False
8759976D1B055DE969312D96935166074012EAFDA59121626DD7AA5E13234409,output,0.5859375,0.5633941730283587,electricity,,1,logreg,,full,0,81B07D5444A3933B9E3210C3D6D0E25BB5382E46C9681E147202A0E02577431D,0,C7BA6A25D5A99B46F9E377A8AAC82DF9907756EE4B31DD1F640119F5E6F8DE9C,0.6494588998612016,quantize,0.171875,0,2.0,5,calibration,16,0.4921875,False
27A0F2A3AE6B6056D3B26FA1BC28F59729EF814B2FC25879FDF8F579E1697A40,explanation_independent,,,electricity,True,1,logreg,True,full,4096,9BBE1239BC83D32CFA24851B189D632B48D14D3C01ABD1E0F1A9337E0CFF3767,1,D3D214F846AD4EB4F5F3B652E8B0ABB44C5B0E91799AC357D5B3FCFCA4AC83D4,0.5140354000031948,quantize,0.2886718823026915,0,2.0,5,calibration,16,1.214291684108912,False
27A0F2A3AE6B6056D3B26FA1BC28F59729EF814B2FC25879FDF8F579E1697A40,explanation_paired,,,electricity,True,1,logreg,True,full,4096,9BBE1239BC83D32CFA24851B189D632B48D14D3C01ABD1E0F1A9337E0CFF3767,1,608A3FD9BC0E67A5383535B0479C7A03252FCFF9AA0824622CD940AC12C214F4,0.5140398999210447,quantize,0.2961849799138151,0,2.0,5,calibration,16,1.214291684108912,False
27A0F2A3AE6B6056D3B26FA1BC28F59729EF814B2FC25879FDF8F579E1697A40,explanation_shift,0.46875,0.4958921839527102,electricity,,1,logreg,,full,0,9BBE1239BC83D32CFA24851B189D632B48D14D3C01ABD1E0F1A9337E0CFF3767,1,30570F7243AE168977F14A86A329F8093F4E94C8A2B62B53370152751EFC000B,0.6534638998564333,quantize,0.0625,0,2.0,5,calibration,16,0.5,False
27A0F2A3AE6B6056D3B26FA1BC28F59729EF814B2FC25879FDF8F579E1697A40,input,0.546875,0.5809763728024122,electricity,,1,logreg,,full,0,9BBE1239BC83D32CFA24851B189D632B48D14D3C01ABD1E0F1A9337E0CFF3767,1,62F8A45E55B7D5EBEEF85FA7F2C77692D385FD9221FB9C0F462C298BA454E5C6,0.6534547000192106,quantize,0.09375,0,2.0,5,calibration,16,0.375,False
27A0F2A3AE6B6056D3B26FA1BC28F59729EF814B2FC25879FDF8F579E1697A40,output,0.328125,0.40584559472614373,electricity,,1,logreg,,full,0,9BBE1239BC83D32CFA24851B189D632B48D14D3C01ABD1E0F1A9337E0CFF3767,1,9F2CA18799710ED7CFCA6288D6850AE85E102A405ED354F7440EBF6F6848AB3E,0.6534609999507666,quantize,0.34375,0,2.0,5,calibration,16,0.4921875,False
0989E39E2AC850B1A9DCE1D557CA815DE3E20EF0801759433770A47FB9672F67,explanation_independent,,,electricity,True,1,hgb,True,full,4096,07527127B78BD0E4F9FBFBE6FD1E752BB6B17C0BDADA8C091C1AE4FE92750819,0,B220110289895AFA8ED9D1595CDE14C7C4537BCE812C3EC9DF205F506347B35C,0.8610946999397129,gradual,1.141174250249133,1,0.2,1,calibration,16,1.0839455926070587,True
0989E39E2AC850B1A9DCE1D557CA815DE3E20EF0801759433770A47FB9672F67,explanation_paired,,,electricity,True,1,hgb,True,full,4096,07527127B78BD0E4F9FBFBE6FD1E752BB6B17C0BDADA8C091C1AE4FE92750819,0,1BA9939BC58206E5263F3C8438859C99186A9C433A1E05CF578E44C6729AF209,0.8610978999640793,gradual,1.1221352936819402,1,0.2,1,calibration,16,1.0839455926070587,True
0989E39E2AC850B1A9DCE1D557CA815DE3E20EF0801759433770A47FB9672F67,explanation_shift,0.86328125,0.8431783407786444,electricity,,1,hgb,,full,0,07527127B78BD0E4F9FBFBE6FD1E752BB6B17C0BDADA8C091C1AE4FE92750819,0,9DFF0947196A8CCD80BE6EB13B7896BFF028C562280A7B6DC7CD4094248A7236,1.0126710999757051,gradual,0.7265625,1,0.2,1,calibration,16,0.46875,True
0989E39E2AC850B1A9DCE1D557CA815DE3E20EF0801759433770A47FB9672F67,input,0.79296875,0.7808249763444863,electricity,,1,hgb,,full,0,07527127B78BD0E4F9FBFBE6FD1E752BB6B17C0BDADA8C091C1AE4FE92750819,0,66CF58EC61674DA958984AD5476CE1148B97937C36B065E05F09C9F96C8524AB,1.0126615001354367,gradual,0.5859375,1,0.2,1,calibration,16,0.421875,True
0989E39E2AC850B1A9DCE1D557CA815DE3E20EF0801759433770A47FB9672F67,output,0.765625,0.7518469916099226,electricity,,1,hgb,,full,0,07527127B78BD0E4F9FBFBE6FD1E752BB6B17C0BDADA8C091C1AE4FE92750819,0,94CF67A828174AC2C6ADE1C52282E721AEE0D26D6EE64F0830967FC886061401,1.0126682000700384,gradual,0.53125,1,0.2,1,calibration,16,0.46875,True
973CD146CFE2DEC894328872EC329036C1A3AD2C44C936AB5BDE8E853667E93D,explanation_independent,,,electricity,True,1,hgb,True,full,4096,0A3590A8CFD7D3726525D8F72084020EB1FE6A40B0723F1390AF3238C61D17EA,1,BF28C5E121C9601DB20234AC6A6BC242BD028793FD2790929CA17A7C3E9530CB,0.850297800032422,gradual,1.018611507304399,1,0.2,1,calibration,16,1.0839455926070587,False
973CD146CFE2DEC894328872EC329036C1A3AD2C44C936AB5BDE8E853667E93D,explanation_paired,,,electricity,True,1,hgb,True,full,4096,0A3590A8CFD7D3726525D8F72084020EB1FE6A40B0723F1390AF3238C61D17EA,1,BB8612471E4DCE513859527B310279F7BEF368DC6303FC9863EA13765D9628A3,0.8503026000689715,gradual,0.9717382294993474,1,0.2,1,calibration,16,1.0839455926070587,False
973CD146CFE2DEC894328872EC329036C1A3AD2C44C936AB5BDE8E853667E93D,explanation_shift,0.7578125,0.7023525716172152,electricity,,1,hgb,,full,0,0A3590A8CFD7D3726525D8F72084020EB1FE6A40B0723F1390AF3238C61D17EA,1,1411465B603C174699119F981917496D1DBC5DAD984573EC5153EB8F35FE9FAE,1.0256484001874924,gradual,0.515625,1,0.2,1,calibration,16,0.46875,True
973CD146CFE2DEC894328872EC329036C1A3AD2C44C936AB5BDE8E853667E93D,input,0.7265625,0.690775069497496,electricity,,1,hgb,,full,0,0A3590A8CFD7D3726525D8F72084020EB1FE6A40B0723F1390AF3238C61D17EA,1,0F18E6527808B8FEBE31860E12B767003160B0214F1434DB73E0DA74A4BF15FC,1.0256386001128703,gradual,0.453125,1,0.2,1,calibration,16,0.421875,True
973CD146CFE2DEC894328872EC329036C1A3AD2C44C936AB5BDE8E853667E93D,output,0.76171875,0.6963225668548558,electricity,,1,hgb,,full,0,0A3590A8CFD7D3726525D8F72084020EB1FE6A40B0723F1390AF3238C61D17EA,1,10C6F7E2A868262CA78D360F2F5F67D80EB2C7806BDD4ED8574854866C8EE2F7,1.025645700050518,gradual,0.5234375,1,0.2,1,calibration,16,0.46875,True
7986C4875A17E32E971C1013B24446061DD128763DFA105344F4668CAC79876E,explanation_independent,,,electricity,True,1,hgb,True,full,4096,1C74A1E69ADB9ECD663BF3B6925C6C10DC272D4631134E5C3F1816B624EB52A4,0,706CF4015669E03F556A69DC256485884B74695CAFD82CAA40D71268E2AFF198,0.9907748999539763,gradual,1.3979234152101454,1,0.6,3,calibration,16,1.0839455926070587,True
