dataset,model,scenario,severity,seed,method,acc,flip,dconf,ece,mean_conf,stable_frac,expl_time_s,run_id,host,schema_version,seed_policy_version,shift_seed,shift_hash,lime_sampling_space,lime_pairing,config_hash,source_hash,common_hash,dataset_fingerprint,ref_idx_hash,pi_idx_hash,top3_all,top5_all,spearman_all,cosine_all,sign_all,top3_stable,top5_stable,spearman_stable,cosine_stable,sign_stable
adult,hgb,gradual,0.2,0,pi,0.8121886303146113,0.1429741349894219,0.1554486686463943,0.1519439840682479,0.961784926113166,0.865,1.1058937999996488,2026-07-17_codex_Windows workstation C (pseudonymized)_full_remediation_r01,Windows workstation C (pseudonymized),main-grid-v2-raw-lime-crn,v2-raw-lime-cell-keyed,681510590,237b75b5ecd9b8927f98a0b0bb291b6507b233a6c535e7d62987205293519597,na,na,720d619ecff379d265d117fc247e28a6d8802e13e9a07dfad6c64e218e79818a,6e6bd31ec2e42fd048c877cf75c14a87f2c5eb5772e42f699ca48eeaf04112c2,3d11a8551542c6f574fb638af8cf0b243bce7eea1281c74a9d0bdb836b0a9111,eb490addfb5e760c533754c893c864f32dfcc5647d787d7a03d13cbf1d420a5b,113b5724fddc0229a14df8fb59f17dd904677e66aca3de73aff05a905d713a1c,9013eadf93a829ca6b5a744870ea44b2a53a82fa3291e3eb200e86b3002935e0,1.0,0.8,0.9516483516483516,0.9854233552920144,1.0,,,,,
adult,hgb,gradual,0.2,0,shap,0.8121886303146113,0.1429741349894219,0.1554486686463943,0.1519439840682479,0.961784926113166,0.865,1.85143860000062,2026-07-17_codex_Windows workstation C (pseudonymized)_full_remediation_r01,Windows workstation C (pseudonymized),main-grid-v2-raw-lime-crn,v2-raw-lime-cell-keyed,681510590,237b75b5ecd9b8927f98a0b0bb291b6507b233a6c535e7d62987205293519597,na,na,720d619ecff379d265d117fc247e28a6d8802e13e9a07dfad6c64e218e79818a,6e6bd31ec2e42fd048c877cf75c14a87f2c5eb5772e42f699ca48eeaf04112c2,3d11a8551542c6f574fb638af8cf0b243bce7eea1281c74a9d0bdb836b0a9111,eb490addfb5e760c533754c893c864f32dfcc5647d787d7a03d13cbf1d420a5b,113b5724fddc0229a14df8fb59f17dd904677e66aca3de73aff05a905d713a1c,9013eadf93a829ca6b5a744870ea44b2a53a82fa3291e3eb200e86b3002935e0,0.6816666666666665,0.853,0.9224835164835166,0.6891757889933917,0.9749282106782108,0.6878612716763006,0.8485549132947977,0.9167630057803468,0.6917674739213431,0.9728136025823888
adult,logreg,gradual,0.2,0,lime,0.8151231829659455,0.1401078277485839,0.1100943992654579,0.1087800592201705,0.8316610296452098,0.905,1.994320400000106,2026-07-17_codex_Windows workstation C (pseudonymized)_full_remediation_r01,Windows workstation C (pseudonymized),main-grid-v2-raw-lime-crn,v2-raw-lime-cell-keyed,681510590,237b75b5ecd9b8927f98a0b0bb291b6507b233a6c535e7d62987205293519597,raw_mixed_feature,instance_keyed_crn,720d619ecff379d265d117fc247e28a6d8802e13e9a07dfad6c64e218e79818a,6e6bd31ec2e42fd048c877cf75c14a87f2c5eb5772e42f699ca48eeaf04112c2,3d11a8551542c6f574fb638af8cf0b243bce7eea1281c74a9d0bdb836b0a9111,eb490addfb5e760c533754c893c864f32dfcc5647d787d7a03d13cbf1d420a5b,113b5724fddc0229a14df8fb59f17dd904677e66aca3de73aff05a905d713a1c,9013eadf93a829ca6b5a744870ea44b2a53a82fa3291e3eb200e86b3002935e0,0.9444444444444444,0.9133333333333334,0.9736263736263736,0.9965261020846032,0.9911111111111112,0.9487179487179488,0.9153846153846156,0.9743026204564668,0.9967858387766602,0.9897435897435898
adult,logreg,gradual,0.2,0,pi,0.8151231829659455,0.1401078277485839,0.1100943992654579,0.1087800592201705,0.8316610296452098,0.905,0.2012181999998574,2026-07-17_codex_Windows workstation C (pseudonymized)_full_remediation_r01,Windows workstation C (pseudonymized),main-grid-v2-raw-lime-crn,v2-raw-lime-cell-keyed,681510590,237b75b5ecd9b8927f98a0b0bb291b6507b233a6c535e7d62987205293519597,na,na,720d619ecff379d265d117fc247e28a6d8802e13e9a07dfad6c64e218e79818a,6e6bd31ec2e42fd048c877cf75c14a87f2c5eb5772e42f699ca48eeaf04112c2,3d11a8551542c6f574fb638af8cf0b243bce7eea1281c74a9d0bdb836b0a9111,eb490addfb5e760c533754c893c864f32dfcc5647d787d7a03d13cbf1d420a5b,113b5724fddc0229a14df8fb59f17dd904677e66aca3de73aff05a905d713a1c,9013eadf93a829ca6b5a744870ea44b2a53a82fa3291e3eb200e86b3002935e0,1.0,1.0,0.9956043956043956,0.9995781909325472,1.0,,,,,
adult,logreg,gradual,0.2,0,shap,0.8151231829659455,0.1401078277485839,0.1100943992654579,0.1087800592201705,0.8316610296452098,0.905,0.694316400000389,2026-07-17_codex_Windows workstation C (pseudonymized)_full_remediation_r01,Windows workstation C (pseudonymized),main-grid-v2-raw-lime-crn,v2-raw-lime-cell-keyed,681510590,237b75b5ecd9b8927f98a0b0bb291b6507b233a6c535e7d62987205293519597,na,na,720d619ecff379d265d117fc247e28a6d8802e13e9a07dfad6c64e218e79818a,6e6bd31ec2e42fd048c877cf75c14a87f2c5eb5772e42f699ca48eeaf04112c2,3d11a8551542c6f574fb638af8cf0b243bce7eea1281c74a9d0bdb836b0a9111,eb490addfb5e760c533754c893c864f32dfcc5647d787d7a03d13cbf1d420a5b,113b5724fddc0229a14df8fb59f17dd904677e66aca3de73aff05a905d713a1c,9013eadf93a829ca6b5a744870ea44b2a53a82fa3291e3eb200e86b3002935e0,0.94,0.942,0.7880659340659341,0.9205559266570704,0.8882081529581529,0.9465930018416204,0.9458563535911602,0.7908809422621577,0.919872143064102,0.8882839842784596
adult,rf,gradual,0.2,0,lime,0.8498600969084829,0.0291407902818535,0.0268027441612661,0.0333651158375415,0.8209102236197972,0.98,3.2246374000005744,2026-07-17_codex_Windows workstation C (pseudonymized)_full_remediation_r01,Windows workstation C (pseudonymized),main-grid-v2-raw-lime-crn,v2-raw-lime-cell-keyed,681510590,237b75b5ecd9b8927f98a0b0bb291b6507b233a6c535e7d62987205293519597,raw_mixed_feature,instance_keyed_crn,720d619ecff379d265d117fc247e28a6d8802e13e9a07dfad6c64e218e79818a,6e6bd31ec2e42fd048c877cf75c14a87f2c5eb5772e42f699ca48eeaf04112c2,3d11a8551542c6f574fb638af8cf0b243bce7eea1281c74a9d0bdb836b0a9111,eb490addfb5e760c533754c893c864f32dfcc5647d787d7a03d13cbf1d420a5b,113b5724fddc0229a14df8fb59f17dd904677e66aca3de73aff05a905d713a1c,9013eadf93a829ca6b5a744870ea44b2a53a82fa3291e3eb200e86b3002935e0,0.9222222222222224,0.8666666666666668,0.924981684981685,0.9821712183054476,0.9551844451844452,0.9222222222222224,0.8666666666666668,0.924981684981685,0.9821712183054476,0.9551844451844452
adult,rf,gradual,0.2,0,pi,0.8498600969084829,0.0291407902818535,0.0268027441612661,0.0333651158375415,0.8209102236197972,0.98,1.8990491000004115,2026-07-17_codex_Windows workstation C (pseudonymized)_full_remediation_r01,Windows workstation C (pseudonymized),main-grid-v2-raw-lime-crn,v2-raw-lime-cell-keyed,681510590,237b75b5ecd9b8927f98a0b0bb291b6507b233a6c535e7d62987205293519597,na,na,720d619ecff379d265d117fc247e28a6d8802e13e9a07dfad6c64e218e79818a,6e6bd31ec2e42fd048c877cf75c14a87f2c5eb5772e42f699ca48eeaf04112c2,3d11a8551542c6f574fb638af8cf0b243bce7eea1281c74a9d0bdb836b0a9111,eb490addfb5e760c533754c893c864f32dfcc5647d787d7a03d13cbf1d420a5b,113b5724fddc0229a14df8fb59f17dd904677e66aca3de73aff05a905d713a1c,9013eadf93a829ca6b5a744870ea44b2a53a82fa3291e3eb200e86b3002935e0,0.6666666666666666,1.0,0.9648351648351648,0.9930074563027352,1.0,,,,,
adult,rf,gradual,0.2,0,shap,0.8498600969084829,0.0291407902818535,0.0268027441612661,0.0333651158375415,0.8209102236197972,0.98,7.709362900000087,2026-07-17_codex_Windows workstation C (pseudonymized)_full_remediation_r01,Windows workstation C (pseudonymized),main-grid-v2-raw-lime-crn,v2-raw-lime-cell-keyed,681510590,237b75b5ecd9b8927f98a0b0bb291b6507b233a6c535e7d62987205293519597,na,na,720d619ecff379d265d117fc247e28a6d8802e13e9a07dfad6c64e218e79818a,6e6bd31ec2e42fd048c877cf75c14a87f2c5eb5772e42f699ca48eeaf04112c2,3d11a8551542c6f574fb638af8cf0b243bce7eea1281c74a9d0bdb836b0a9111,eb490addfb5e760c533754c893c864f32dfcc5647d787d7a03d13cbf1d420a5b,113b5724fddc0229a14df8fb59f17dd904677e66aca3de73aff05a905d713a1c,9013eadf93a829ca6b5a744870ea44b2a53a82fa3291e3eb200e86b3002935e0,0.9,0.926,0.969010989010989,0.977071824896366,0.9868611111111112,0.9047619047619048,0.9295918367346938,0.9742094640053824,0.9846277812145274,0.9886904761904762
adult,hgb,gradual,0.4,0,lime,0.8086398689688118,0.1455674605882754,0.1251552841027962,0.1218608389452434,0.927588888316419,0.865,2.895656599999711,2026-07-17_codex_Windows workstation C (pseudonymized)_full_remediation_r01,Windows workstation C (pseudonymized),main-grid-v2-raw-lime-crn,v2-raw-lime-cell-keyed,850936033,b8725572dad3cb9d0a867a73770a1443a8493b396a7a6160aecc1a388f1e56aa,raw_mixed_feature,instance_keyed_crn,720d619ecff379d265d117fc247e28a6d8802e13e9a07dfad6c64e218e79818a,6e6bd31ec2e42fd048c877cf75c14a87f2c5eb5772e42f699ca48eeaf04112c2,3d11a8551542c6f574fb638af8cf0b243bce7eea1281c74a9d0bdb836b0a9111,eb490addfb5e760c533754c893c864f32dfcc5647d787d7a03d13cbf1d420a5b,113b5724fddc0229a14df8fb59f17dd904677e66aca3de73aff05a905d713a1c,9013eadf93a829ca6b5a744870ea44b2a53a82fa3291e3eb200e86b3002935e0,0.7666666666666668,0.6266666666666667,0.6899633699633702,0.8978189067637476,0.8269023569023569,0.7530864197530865,0.6296296296296297,0.6784696784696784,0.9074853517711516,0.8223891335002445
adult,hgb,gradual,0.4,0,pi,0.8086398689688118,0.1455674605882754,0.1251552841027962,0.1218608389452434,0.927588888316419,0.865,1.0413619000000836,2026-07-17_codex_Windows workstation C (pseudonymized)_full_remediation_r01,Windows workstation C (pseudonymized),main-grid-v2-raw-lime-crn,v2-raw-lime-cell-keyed,850936033,b8725572dad3cb9d0a867a73770a1443a8493b396a7a6160aecc1a388f1e56aa,na,na,720d619ecff379d265d117fc247e28a6d8802e13e9a07dfad6c64e218e79818a,6e6bd31ec2e42fd048c877cf75c14a87f2c5eb5772e42f699ca48eeaf04112c2,3d11a8551542c6f574fb638af8cf0b243bce7eea1281c74a9d0bdb836b0a9111,eb490addfb5e760c533754c893c864f32dfcc5647d787d7a03d13cbf1d420a5b,113b5724fddc0229a14df8fb59f17dd904677e66aca3de73aff05a905d713a1c,9013eadf93a829ca6b5a744870ea44b2a53a82fa3291e3eb200e86b3002935e0,0.6666666666666666,0.8,0.956043956043956,0.9243311134320364,1.0,,,,,
